trade_date,actual_stock_close_raw,predicted_stock_close,residual
2022-06-07,10.3,10.602770718437068,-0.30277071843706693
2022-06-08,10.34,10.636228930049356,-0.2962289300493559
2022-06-09,10.28,10.608138088942829,-0.32813808894282914
2022-06-10,10.19,10.60582094501963,-0.41582094501963063
2022-06-13,10.12,10.327560635186886,-0.20756063518688705
2022-06-14,10.01,10.451290034713645,-0.4412900347136457
2022-06-15,9.98,10.359007400420213,-0.3790074004202122
2022-06-16,9.9,10.317715699330675,-0.41771569933067454
2022-06-17,9.88,10.12680040186513,-0.24680040186512997
2022-06-20,9.59,9.890426222948982,-0.3004262229489818
2022-06-21,9.43,9.922188599227093,-0.49218859922709335
2022-06-22,9.25,9.761261108085936,-0.511261108085936
2022-06-23,9.3,9.651364385898631,-0.3513643858986306
2022-06-24,9.2,9.250571447365292,-0.050571447365292954
2022-06-27,9.29,9.245919690953988,0.044080309046011124
2022-06-28,9.36,9.472679467776304,-0.11267946777630478
2022-06-29,9.2,9.2818115340732,-0.08181153407319997
2022-06-30,9.33,9.362544199315284,-0.03254419931528396
2022-07-01,9.47,9.097024752795926,0.3729752472040744
2022-07-04,9.36,8.898834481751962,0.46116551824803764
2022-07-05,9.35,8.828828342747832,0.5211716572521681
2022-07-06,9.04,8.617789662725885,0.42221033727411417
2022-07-07,9.04,8.899718373479518,0.1402816265204816
2022-07-08,9.07,8.974874068838956,0.09512593116104462
2022-07-11,9.05,8.894518428093122,0.15548157190687917
2022-07-12,8.92,8.699655641333635,0.22034435866636493
2022-07-13,8.75,8.562905248935701,0.18709475106429885
2022-07-14,8.62,8.485169230663983,0.13483076933601623
2022-07-15,8.37,8.240733092060772,0.12926690793922724
2022-07-18,8.87,8.63863441300285,0.23136558699714982
2022-07-19,8.74,8.622024457851692,0.11797554214830797
2022-07-20,8.79,8.747568643096818,0.04243135690318134
2022-07-21,8.67,8.713167423718813,-0.043167423718813325
2022-07-22,8.67,8.68471720997608,-0.01471720997608017
2022-07-25,8.71,8.696264401789179,0.01373559821082182
2022-07-26,8.91,8.949214950893378,-0.039214950893377676
2022-07-27,8.81,8.898457458628457,-0.08845745862845611
2022-07-28,8.97,9.062475406242557,-0.09247540624255635
2022-07-29,8.93,8.974813209413941,-0.044813209413941735
2022-08-01,8.84,9.060483665376651,-0.22048366537665132
2022-08-02,8.6,8.922243426936541,-0.3222434269365415
2022-08-03,8.49,8.886238822193315,-0.39623882219331463
2022-08-04,8.55,8.693077467122079,-0.1430774671220778
2022-08-05,8.82,8.85840100442542,-0.03840100442542038
2022-08-08,8.72,9.003752359487647,-0.28375235948764654
2022-08-09,8.79,9.017192778027045,-0.22719277802704596
2022-08-10,8.84,8.966903227228483,-0.12690322722848357
2022-08-11,9.03,9.256085973007407,-0.2260859730074074
2022-08-12,9.19,9.258167067360876,-0.06816706736087674
2022-08-15,9.04,9.024640545773813,0.015359454226185676
2022-08-16,9.03,9.119135052399312,-0.08913505239931219
2022-08-17,9.02,9.142700781351175,-0.12270078135117579
2022-08-18,8.89,9.05652669536376,-0.16652669536375875
2022-08-19,8.84,9.205323368514597,-0.3653233685145967
2022-08-22,9.05,9.350456641079418,-0.3004566410794176
2022-08-23,9.0,9.338715112645133,-0.3387151126451329
2022-08-24,8.88,9.360364066423562,-0.48036406642356155
2022-08-25,9.13,9.234072844410449,-0.10407284441044773
2022-08-26,9.15,9.363705002279614,-0.21370500227961386
2022-08-29,9.02,9.257082430006932,-0.2370824300069323
2022-08-30,8.9,9.170188750081968,-0.2701887500819673
2022-08-31,8.8,9.19619241494733,-0.39619241494732904
2022-09-01,8.65,9.042727218673587,-0.3927272186735866
2022-09-02,8.52,8.864309348786557,-0.34430934878655783
2022-09-05,8.59,8.958442431114708,-0.3684424311147083
2022-09-06,8.84,9.081946661779142,-0.24194666177914215
2022-09-07,8.94,8.946478457337733,-0.006478457337733445
2022-09-08,9.06,8.984601256838914,0.0753987431610863
2022-09-09,9.19,9.271402805777987,-0.0814028057779872
2022-09-13,9.29,9.307346334023345,-0.017346334023345733
2022-09-14,9.0,9.229808365019888,-0.22980836501988833
2022-09-15,8.95,9.250186736862439,-0.3001867368624396
2022-09-16,8.68,9.224545537034993,-0.5445455370349936
2022-09-19,8.62,9.282135951436231,-0.6621359514362322
2022-09-20,8.7,9.30050891697446,-0.6005089169744604
2022-09-21,8.71,9.296722605246199,-0.586722605246198
2022-09-22,8.65,9.268818166738562,-0.6188181667385617
2022-09-23,8.53,9.176918512622063,-0.6469185126220633
2022-09-26,7.82,8.99560108233382,-1.17560108233382
2022-09-27,7.85,9.07894079241793,-1.22894079241793
2022-09-28,7.48,8.884794847018277,-1.4047948470182767
2022-09-29,7.7,8.940383285213084,-1.2403832852130838
2022-09-30,7.84,8.984628371977987,-1.144628371977987
2022-10-10,7.77,8.915699022607997,-1.1456990226079977
2022-10-11,7.88,9.095358856564399,-1.2153588565643991
2022-10-12,7.99,9.135987532422568,-1.1459875324225681
2022-10-13,7.84,9.068449949601423,-1.2284499496014227
2022-10-14,7.96,9.286418447840942,-1.3264184478409424
2022-10-17,8.05,9.22145028862552,-1.17145028862552
2022-10-18,8.0,9.156143892303522,-1.1561438923035219
2022-10-19,7.92,9.089664113836438,-1.169664113836438
2022-10-20,7.85,9.14351353054693,-1.2935135305469299
2022-10-21,7.93,9.219124605448755,-1.2891246054487553
2022-10-24,7.94,9.269073388319002,-1.329073388319002
2022-10-25,7.9,9.14084974204556,-1.24084974204556
2022-10-26,7.94,9.083288853304275,-1.1432888533042744
2022-10-27,8.23,9.20832464379972,-0.97832464379972
2022-10-28,8.1,9.124347471620283,-1.024347471620283
2022-10-31,7.92,9.02069594660672,-1.10069594660672
2022-11-01,8.2,9.21444589503094,-1.0144458950309403
2022-11-02,8.26,9.232404496307646,-0.9724044963076466
2022-11-03,8.14,9.210748409016393,-1.0707484090163923
2022-11-04,8.36,9.332132142852483,-0.9721321428524838
2022-11-07,9.09,9.518501199917484,-0.42850119991748414
2022-11-08,9.06,9.509127697746338,-0.4491276977463379
2022-11-09,9.29,9.433513342363366,-0.14351334236336655
2022-11-10,9.15,9.484014617511617,-0.33401461751161676
2022-11-11,9.92,9.508752635310397,0.41124736468960243
2022-11-14,9.97,9.527081892171072,0.4429181078289286
2022-11-15,9.92,9.497748483382958,0.42225151661704174
2022-11-16,9.99,9.383205693799317,0.6067943062006833
2022-11-17,9.77,9.343047441331082,0.42695255866891735
2022-11-18,9.64,9.24181662852062,0.3981833714793801
2022-11-21,9.42,9.176929117330504,0.24307088266949606
2022-11-22,9.53,9.075800994999225,0.45419900500077404
2022-11-23,9.55,9.16671424040206,0.38328575959794087
2022-11-24,9.74,9.167181908883315,0.5728180911166856
2022-11-25,9.79,9.170339262164385,0.6196607378356145
2022-11-28,9.58,8.996956312664723,0.5830436873352767
2022-11-29,9.87,9.153773432899609,0.7162265671003905
2022-11-30,9.83,9.115425369175345,0.7145746308246554
2022-12-01,10.3,9.27076317987617,1.029236820123831
2022-12-02,10.11,9.275476031753673,0.8345239682463266
2022-12-05,10.45,9.369551485008031,1.0804485149919678
2022-12-06,10.41,9.355285542818237,1.0547144571817633
2022-12-07,10.27,9.332912009073283,0.9370879909267167
2022-12-08,10.32,9.460577510024372,0.8594224899756284
2022-12-09,10.61,9.556832377192896,1.0531676228071039
2022-12-12,10.33,9.410899155275246,0.9191008447247544
2022-12-13,10.34,9.393349696329619,0.9466503036703813
2022-12-14,10.47,9.383296919773327,1.0867030802266733
2022-12-15,10.26,9.402403698430563,0.857596301569437
2022-12-16,10.3,9.305494233529902,0.9945057664700983
2022-12-19,10.06,9.241981120781862,0.8180188792181387
2022-12-20,9.9,9.237945723595004,0.6620542764049961
2022-12-21,9.97,9.26721662858276,0.7027833714172402
2022-12-22,10.01,9.282098201695652,0.7279017983043481
2022-12-23,9.9,9.245583183022324,0.6544168169776761
2022-12-26,9.78,9.37442113761937,0.40557886238062935
2022-12-27,10.05,9.428850476394437,0.6211495236055633
2022-12-28,10.0,9.415521497689262,0.5844785023107377
2022-12-29,9.84,9.453122666347848,0.3868773336521514
2022-12-30,10.0,9.362701503847715,0.637298496152285
2023-01-03,10.53,9.256198278302463,1.2738017216975361
2023-01-04,10.3,9.03516679338756,1.2648332066124404
2023-01-05,10.39,9.02128487866759,1.3687151213324107
2023-01-06,10.43,9.247799321921905,1.182200678078095
2023-01-09,11.44,9.31639767391309,2.1236023260869104
2023-01-10,11.41,9.40006110926827,2.00993889073173
2023-01-11,11.49,9.630410181170728,1.8595898188292725
2023-01-12,11.42,9.765764986842997,1.6542350131570025
2023-01-13,11.55,9.774185051375893,1.7758149486241077
2023-01-16,11.51,9.744834971067448,1.765165028932552
2023-01-17,11.29,9.706428657183233,1.5835713428167661
2023-01-18,11.39,10.037632646152028,1.3523673538479724
2023-01-19,11.58,9.934185005841428,1.645814994158572
2023-01-20,11.91,10.027370201080016,1.882629798919984
2023-01-30,11.53,9.865652790673483,1.6643472093265164
2023-01-31,11.79,9.932526160142416,1.8574738398575832
2023-02-01,12.27,9.983083700363027,2.2869162996369727
2023-02-02,12.07,9.845991609840045,2.2240083901599554
2023-02-03,11.85,9.9261486681824,1.9238513318176
2023-02-06,11.39,9.917411226130149,1.4725887738698518
2023-02-07,11.56,9.926792035640133,1.6332079643598671
2023-02-08,11.37,9.998290840905469,1.3717091590945305
2023-02-09,11.4,9.99580625026084,1.4041937497391608
2023-02-10,11.19,9.989166307378536,1.2008336926214636
2023-02-13,11.3,9.937590295814006,1.3624097041859944
2023-02-14,11.57,10.047080269075009,1.5229197309249916
2023-02-15,11.57,10.057576258828396,1.5124237411716042
2023-02-16,11.27,10.048827540059868,1.2211724599401315
2023-02-17,11.36,10.127696259427472,1.2323037405725277
2023-02-20,11.69,10.209098842414676,1.4809011575853237
2023-02-21,12.13,10.355190248402588,1.774809751597413
2023-02-22,11.95,10.345621768164403,1.6043782318355966
2023-02-23,11.95,10.354495807743842,1.5955041922561577
2023-02-24,11.63,10.284472836101612,1.3455271638983888
2023-02-27,11.41,10.06993518083057,1.3400648191694309
2023-02-28,11.41,10.21446176053018,1.1955382394698209
2023-03-01,11.98,10.389259071981277,1.5907409280187235
2023-03-02,12.1,10.351263486602852,1.748736513397148
2023-03-03,11.98,10.357075893162683,1.622924106837317
2023-03-06,11.93,10.24987727251572,1.6801227274842798
2023-03-07,11.98,10.318863330225396,1.6611366697746046
2023-03-08,11.66,10.234560076788501,1.4254399232114991
2023-03-09,11.56,10.31700583020584,1.2429941697941604
2023-03-10,11.44,10.225536390832458,1.2144636091675416
2023-03-13,12.16,10.297062630048142,1.862937369951858
2023-03-14,12.03,10.153653135872577,1.876346864127422
2023-03-15,11.82,10.19658041765193,1.6234195823480704
2023-03-16,11.39,9.787586552110914,1.6024134478890861
2023-03-17,11.46,9.94336001570051,1.5166399842994913
2023-03-20,11.8,9.828787822192798,1.9712121778072031
2023-03-21,11.82,10.022985432807669,1.7970145671923312
2023-03-22,11.74,10.173775815396374,1.5662241846036267
2023-03-23,12.14,10.235030796570022,1.904969203429978
2023-03-24,12.01,10.522892539866248,1.4871074601337515
2023-03-27,11.99,10.455602766380297,1.5343972336197034
2023-03-28,12.01,10.492390861282738,1.5176091387172619
2023-03-29,12.01,10.504923420258097,1.5050765797419032
2023-03-30,12.25,10.59728281064534,1.6527171893546608
2023-03-31,12.39,10.534537873779401,1.8554621262205995
2023-04-03,12.12,10.550504770724832,1.5694952292751676
2023-04-04,12.35,10.560890172022614,1.789109827977386
2023-04-06,13.13,10.490011439225569,2.639988560774432
2023-04-07,12.89,10.632798922292057,2.2572010777079434
2023-04-10,12.98,10.603981252283996,2.376018747716005
2023-04-11,13.43,10.67149457032494,2.7585054296750595
2023-04-12,13.55,10.722087115474059,2.827912884525942
2023-04-13,13.4,10.831167783154697,2.568832216845303
2023-04-14,13.94,11.052332507139962,2.8876674928600377
2023-04-17,13.91,11.103327820490518,2.806672179509482
2023-04-18,13.86,11.05915046530926,2.800849534690739
2023-04-19,13.9,11.03700686154088,2.862993138459121
2023-04-20,13.59,11.057885146304542,2.5321148536954574
2023-04-21,13.29,10.942254387826598,2.3477456121734015
2023-04-24,12.69,10.90733718029306,1.782662819706939
2023-04-25,12.88,10.90599923081425,1.97400076918575
2023-04-26,12.57,10.807446686705376,1.7625533132946245
2023-04-27,12.82,10.664728956052203,2.1552710439477973
2023-04-28,12.83,10.827299520711579,2.0027004792884213
2023-05-04,12.93,10.85391778410075,2.07608221589925
2023-05-05,12.58,10.886968166743564,1.6930318332564358
2023-05-08,12.66,10.99237911729528,1.6676208827047194
2023-05-09,12.25,10.944800316546349,1.305199683453651
2023-05-10,12.08,11.014587394720264,1.065412605279736
2023-05-11,11.68,10.643714431464376,1.0362855685356234
2023-05-12,10.98,10.485390264416468,0.4946097355835324
2023-05-15,11.11,10.587590914426032,0.5224090855739671
2023-05-16,11.25,10.453845936441281,0.7961540635587188
2023-05-17,11.0,10.478402777369103,0.5215972226308967
2023-05-18,11.1,10.719697553130539,0.3803024468694609
2023-05-19,10.89,10.686285574986726,0.20371442501327408
2023-05-22,10.9,10.542846906226409,0.35715309377359183
2023-05-23,10.67,10.385084022329796,0.28491597767020416
2023-05-24,10.69,10.350690308890965,0.33930969110903497
2023-05-25,10.52,10.25880816587831,0.2611918341216892
2023-05-26,10.8,10.466377095234277,0.33362290476572376
2023-05-29,10.8,10.576981382087576,0.22301861791242494
2023-05-30,10.71,10.485310563468522,0.2246894365314791
2023-05-31,10.69,10.58968417721471,0.10031582278528894
2023-06-01,11.05,10.74708617524146,0.3029138247585408
2023-06-02,11.59,10.882508945462021,0.7074910545379787
2023-06-05,11.28,10.727745668792117,0.552254331207882
2023-06-06,11.39,10.907380119451815,0.48261988054818517
2023-06-07,11.4,10.933984283271833,0.4660157167281671
2023-06-08,11.52,10.939395323727933,0.5806046762720669
2023-06-09,11.71,11.075519055549702,0.6344809444502992
2023-06-12,11.55,11.039197886842587,0.5108021131574141
2023-06-13,11.6,11.172543508035915,0.42745649196408486
2023-06-14,11.88,11.21381114567673,0.6661888543232699
2023-06-15,11.8,11.189759101704416,0.6102408982955847
2023-06-16,12.03,11.407182093231953,0.6228179067680468
2023-06-19,11.81,11.380468458247217,0.42953154175278385
2023-06-20,11.76,11.420549304386347,0.33945069561365315
2023-06-21,11.57,11.48032721821718,0.08967278178282001
2023-06-26,11.49,11.381698061430136,0.10830193856986448
2023-06-27,11.69,11.375673603357598,0.3143263966424019
2023-06-28,11.66,11.184003023047842,0.4759969769521586
2023-06-29,11.35,11.10041402639372,0.24958597360627977
2023-06-30,11.37,11.136740829272584,0.23325917072741476
2023-07-03,11.93,11.349339379060213,0.5806606209397867
2023-07-04,11.8,11.331210637249768,0.46878936275023264
2023-07-05,11.8,11.274797392558906,0.5252026074410949
2023-07-06,11.61,11.282667659189958,0.3273323408100417
2023-07-07,11.55,11.239320389957792,0.3106796100422091
2023-07-10,11.54,11.29172356864737,0.2482764313526289
2023-07-11,11.84,11.35554996940477,0.4844500305952302
2023-07-12,11.95,11.29649727017208,0.6535027298279186
2023-07-13,12.52,11.532755944780797,0.9872440552192021
2023-07-14,12.58,11.64505464604153,0.9349453539584704
2023-07-17,12.34,11.566331694897439,0.7736683051025608
